Set_ID,Name,Year,Theme,Theme_Group,Subtheme,Category,Packaging,Num_Instructions,Availability,Pieces,Minifigures,Owned,Rating,USD_MSRP,Total_Quantity,Current_Price
66706-1,Animals Bundle,2022,Creator,Model making,Product Collection,Collection,Box,0,Retail - limited,852,,163,0,,1,49.95
66707-1,LEGO City Stuntz Gift Set,2022,City,Modern day,Product Collection,Collection,Box,0,Retail - limited,40,,467,0,,6,18.99
66708-1,Galactic Adventures Pack,2022,Star Wars,Licensed,Product Collection,Collection,Box,0,Retail - limited,901,,566,0,,8,60
66710-1,LEGO Friends Gift Set,2022,Friends,Modern day,Product Collection,Collection,Box,0,Retail - limited,587,,95,0,,0,
66711-1,Infinity Saga Collection,2022,Marvel Super Heroes,Licensed,Product Collection,Collection,Box,1,Retail - limited,972,,705,0,,0,
66712-1,Monster Jam Collection,2022,Technic,Technical,Product Collection,Collection,Box,0,Retail - limited,949,,159,0,,1,58.3396
66715-1,NINJAGO Gift Set,2022,Ninjago,Action/Adventure,Product Collection,Collection,Box,0,Retail - limited,429,,151,0,,1,37
66733-1,LEGO Minifigures - Series 24  {Box of 6 random bags},2022,Collectable minifigures,Miscellaneous,Series 24,Random,{Not specified},0,{Not specified},,,129,0,29.94,0,
70688-1,Kai's Spinjitzu Ninja Training,2022,Ninjago,Action/Adventure,Spinjitzu Ninja Training,Normal,Box,2,Retail,32,1,889,3.7,9.99,4,9.35
70689-1,Lloyd's Spinjitzu Ninja Training,2022,Ninjago,Action/Adventure,Spinjitzu Ninja Training,Normal,Box,2,Retail,32,1,926,0,9.99,2,7.98
70690-1,Jay's Spinjitzu Ninja Training,2022,Ninjago,Action/Adventure,Spinjitzu Ninja Training,Normal,Box,2,Retail,25,1,919,4,9.99,4,8.5
71032-0,LEGO Minifigures - Series 22 {Random bag},2022,Collectable Minifigures,Miscellaneous,Series 22,Random,Foil pack,0,Retail,,,608,0,,,
71032-1,Robot Repair Tech,2022,Collectable Minifigures,Miscellaneous,Series 22,Normal,Foil pack,2,Retail,15,1,4815,4.3,,33,4.4868
71032-2,Chili Costume Fan,2022,Collectable Minifigures,Miscellaneous,Series 22,Normal,Foil pack,0,Retail,8,1,5053,3.9,,25,59.75
71032-3,Troubadour,2022,Collectable Minifigures,Miscellaneous,Series 22,Normal,Foil pack,0,Retail,9,1,5520,4.5,,,
71032-4,Snow Guardian,2022,Collectable Minifigures,Miscellaneous,Series 22,Normal,Foil pack,0,Retail,9,1,5214,4.4,,,
71032-5,Horse and Groom,2022,Collectable Minifigures,Miscellaneous,Series 22,Normal,Foil pack,0,Retail,8,1,5174,4,,,
71032-6,Figure Skating Champion,2022,Collectable Minifigures,Miscellaneous,Series 22,Normal,Foil pack,0,Retail,10,1,3935,3.1,,,
71032-7,Night Protector,2022,Collectable Minifigures,Miscellaneous,Series 22,Normal,Foil pack,0,Retail,7,1,4702,4,,,
71032-8,Forest Elf,2022,Collectable Minifigures,Miscellaneous,Series 22,Normal,Foil pack,0,Retail,9,1,4980,4.3,,,
71032-9,Bird-watcher,2022,Collectable Minifigures,Miscellaneous,Series 22,Normal,Foil pack,0,Retail,9,1,5078,4.3,,,
71032-10,Raccoon Costume Fan,2022,Collectable Minifigures,Miscellaneous,Series 22,Normal,Foil pack,0,Retail,9,1,4929,3.9,,,
71032-11,Space Creature,2022,Collectable Minifigures,Miscellaneous,Series 22,Normal,Foil pack,0,Retail,9,1,4826,3.8,,,
71032-12,Wheelchair Racer,2022,Collectable Minifigures,Miscellaneous,Series 22,Normal,Foil pack,0,Retail,11,1,4697,4,,,
71032-13,LEGO Minifigures - Series 22 - Complete,2022,Collectable Minifigures,Miscellaneous,Series 22,Collection,{Not specified},0,Retail,113,12,2398,4.2,,,
71032-14,LEGO Minifigures - Series 22 - Sealed Box,2022,Collectable Minifigures,Miscellaneous,Series 22,Collection,Box,0,{Not specified},,,188,0,4.99,,
71033-0,LEGO Minifigures - The Muppets Series {Random bag},2022,Collectable Minifigures,Miscellaneous,The Muppets,Random,Foil pack,0,Retail,,,598,0,,,
71033-1,Rowlf the Dog,2022,Collectable Minifigures,Miscellaneous,The Muppets,Normal,Foil pack,0,Retail,7,1,4433,4.2,,43,5.4344
71033-2,Dr. Bunsen Honeydew,2022,Collectable Minifigures,Miscellaneous,The Muppets,Normal,Foil pack,0,Retail,4,1,4416,4.1,,68,66.96
71033-3,Beaker,2022,Collectable Minifigures,Miscellaneous,The Muppets,Normal,Foil pack,0,Retail,5,1,4508,4.3,,20,149.99
71033-4,Gonzo,2022,Collectable Minifigures,Miscellaneous,The Muppets,Normal,Foil pack,0,Retail,4,1,4516,4.3,,,
71033-5,Kermit the Frog,2022,Collectable Minifigures,Miscellaneous,The Muppets,Normal,Foil pack,0,Retail,5,1,4985,4.6,,,
71033-6,Miss Piggy,2022,Collectable Minifigures,Miscellaneous,The Muppets,Normal,Foil pack,0,Retail,4,1,4568,4.2,,,
71033-7,Fozzie Bear,2022,Collectable Minifigures,Miscellaneous, The Muppets,Normal,Foil pack,0,Retail,8,1,4396,4.4,4.99,,
71033-8,Animal,2022,Collectable Minifigures,Miscellaneous,The Muppets,Normal,Foil pack,0,Retail,15,1,4693,4.4,,,
71033-9,Waldorf,2022,Collectable Minifigures,Miscellaneous,The Muppets,Normal,Foil pack,0,Retail,6,1,4465,4.2,,,
71033-10,Statler,2022,Collectable Minifigures,Miscellaneous,The Muppets,Normal,Foil pack,0,Retail,6,1,4513,4,,,
71033-11,The Swedish Chef,2022,Collectable Minifigures,Miscellaneous,The Muppets,Normal,Foil pack,0,Retail,6,1,4545,4.5,,,
71033-12,Janice,2022,Collectable Minifigures,Miscellaneous,The Muppets,Normal,Foil pack,0,Retail,4,1,4235,4,,,
71033-13,LEGO Minifigures - The Muppets Series - Complete,2022,Collectable Minifigures,Miscellaneous,The Muppets,Collection,{Not specified},0,Retail,74,12,3170,4.4,,,
71033-14,LEGO Minifigures - The Muppets Series - Sealed Box,2022,Collectable Minifigures,Miscellaneous,The Muppets,Collection,Box,0,{Not specified},,,187,0,,,
71034-0,LEGO Minifigures - Series 23 {Random bag},2022,Collectable Minifigures,Miscellaneous,Series 23,Random,Foil pack,0,Retail,,,450,0,,,
71034-1,Nutcracker,2022,Collectable Minifigures,Miscellaneous,Series 23,Normal,Foil pack,0,Retail,8,1,4194,4.5,,15,4.7405
71034-2,Sugar Fairy,2022,Collectable Minifigures,Miscellaneous,Series 23,Normal,Foil pack,0,Retail,9,1,3661,4,,66,63.98
71034-3,Snowman,2022,Collectable Minifigures,Miscellaneous,Series 23,Normal,Foil pack,0,Retail,9,1,4086,4.3,,17,172.49
71034-4,Reindeer Costume,2022,Collectable Minifigures,Miscellaneous,Series 23,Normal,Foil pack,0,Retail,9,1,3912,4.2,,,
71034-5,Christmas Elf,2022,Collectable Minifigures,Miscellaneous,Series 23,Normal,Foil pack,0,Retail,10,1,4193,4.2,,,
71034-6,Cardboard Robot,2022,Collectable Minifigures,Miscellaneous,Series 23,Normal,Foil pack,0,Retail,7,1,3634,3.9,,,
71034-7,Popcorn Costume,2022,Collectable Minifigures,Miscellaneous,Series 23,Normal,Foil pack,0,Retail,5,1,3736,3.5,,,
71034-8,Wolf Costume,2022,Collectable Minifigures,Miscellaneous,Series 23,Normal,Foil pack,0,Retail,7,1,3529,3.9,,,
71034-9,Turkey Costume,2022,Collectable Minifigures,Miscellaneous,Series 23,Normal,Foil pack,0,Retail,8,1,3975,4.3,,,
71034-10,Ferry Captain,2022,Collectable Minifigures,Miscellaneous,Series 23,Normal,Foil pack,0,Retail,8,1,4192,4.1,,,
71034-11,Knight of the Yellow Castle,2022,Collectable Minifigures,Miscellaneous,Series 23,Normal,Foil pack,0,Retail,12,1,4171,4.6,,,
71034-12,Green Dragon Costume,2022,Collectable Minifigures,Miscellaneous,Series 23,Normal,Foil pack,0,Retail,9,1,3922,4,4.99,,
71034-13,LEGO Minifigures - Series 23 - Complete,2022,Collectable Minifigures,Miscellaneous,Series 23,Collection,{Not specified},0,Retail,101,12,2052,3.9,4.99,,
71034-14,LEGO Minifigures - Series 23 - Sealed Box,2022,Collectable Minifigures,Miscellaneous,Series 23,Collection,Box,0,{Not specified},,,107,0,4.99,,
71035-1,LEGO Minifigures - The Muppets Series {Box of 6 random bags},2022,Collectable Minifigures,Miscellaneous,The Muppets,Random,Box,0,Retail - limited,0,,412,0,,0,
71036-1,LEGO Minifigures -Series 23  {Box of 6 random bags},2022,Collectable Minifigures,Miscellaneous,Series 23,Random,Box,0,Retail - limited,,,268,0,29.94,0,
71396-1,Bowser Jr.'s Clown Car ,2022,Super Mario,Licensed,Expansion Set,Normal,Box,3,Retail,84,1,1908,4,9.99,9,8.5
71397-1,Luigi's Mansion Lab and Poltergust,2022,Super Mario,Licensed,Expansion Set,Normal,Box,3,Retail,179,2,1679,3.5,29.99,10,14.995
71398-1,Dorrie's Beachfront ,2022,Super Mario,Licensed,Expansion Set,Normal,Box,3,Retail,229,2,1158,0,29.99,2,29.99
71399-1,Luigi's Mansion Entryway,2022,Super Mario,Licensed,Expansion Set,Normal,Box,3,Retail,504,3,1266,4.2,39.99,6,29.6376
71400-1,Big Urchin Beach Ride,2022,Super Mario,Licensed,Expansion Set,Normal,Box,3,Retail,536,5,1054,0,59.99,2,59.99
71401-1,Luigi's Mansion Haunt-and-Seek,2022,Super Mario,Licensed,Expansion Set,Normal,Box,3,Retail,877,4,1140,0,79.99,6,79.99
71402-0,Character Pack Series 4 {Random bag},2022,Super Mario,Licensed,Character Pack - Series 4,Random,Foil pack,0,Retail,,,322,0,,,
71402-1,Freezie,2022,Super Mario,Licensed,Character Pack - Series 4,Normal,Foil pack,20,Retail,,1,1062,0,,7,3.95
71402-2,Mechakoopa,2022,Super Mario,Licensed,Character Pack - Series 4,Normal,Foil pack,0,Retail,,1,833,0,,7,65.99
71402-3,Ant Trooper,2022,Super Mario,Licensed,Character Pack - Series 4,Normal,Foil pack,0,Retail,,1,987,0,,,
71402-4,Goombrat,2022,Super Mario,Licensed,Character Pack - Series 4,Normal,Foil pack,0,Retail,,1,1001,0,,,
71402-5,Scaredy Rat,2022,Super Mario,Licensed,Character Pack - Series 4,Normal,Foil pack,0,Retail,,1,989,0,,,
71402-6,Bully,2022,Super Mario,Licensed,Character Pack - Series 4,Normal,Foil pack,0,Retail,,1,1021,0,,,
71402-7,Baby Penguin,2022,Super Mario,Licensed,Character Pack - Series 4,Normal,Foil pack,0,Retail,,1,1013,0,,,
71402-8,Stingby,2022,Super Mario,Licensed,Character Pack - Series 4,Normal,Foil pack,0,Retail,,1,794,0,,,
71402-9,Coin Coffer,2022,Super Mario,Licensed,Character Pack - Series 4,Normal,Foil pack,0,Retail,,1,998,0,,,
71402-10,Para-Biddybud,2022,Super Mario,Licensed,Character Pack - Series 4,Normal,Foil pack,0,Retail,,1,992,0,4.99,,
71402-11,Character Pack Series 4 - Complete,2022,Super Mario,Licensed,Character Pack - Series 4,Collection,{Not specified},0,Retail,0,10,469,0,,,
71402-12,Character Pack Series 4 - Sealed Box,2022,Super Mario,Licensed,Character Pack - Series 4,Collection,Box,0,{Not specified},,,78,0,,,
71403-1,Adventures with Peach,2022,Super Mario,Licensed,Starter Course,Normal,Box,6,Retail,354,4,1642,0,59.99,5,35.248
71404-1,Goomba's Shoe,2022,Super Mario,Licensed,Expansion Set,Normal,Box,3,Retail,76,1,1119,0,9.99,0,
71405-1,Fuzzy Flippers,2022,Super Mario,Licensed,Expansion Set,Normal,Box,3,Retail,154,2,700,0,19.99,1,19.99
71406-1,Yoshi's Gift House,2022,Super Mario,Licensed,Expansion Set,Normal,Box,3,Retail,246,2,828,0,29.99,0,
71407-1,Cat Peach Suit and Frozen Tower,2022,Super Mario,Licensed,Expansion Set,Normal,Box,3,Retail,494,3,651,0,79.99,1,64.99
71408-1,Princess Peach's Castle,2022,Super Mario,Licensed,Expansion Set,Normal,Box,3,Retail,1216,5,713,0,129.99,4,115
71409-1,Big Spike's Cloudtop Challenge,2022,Super Mario,Licensed,Expansion Set,Normal,Box,3,Retail,540,3,558,0,69.99,1,54.99
71410-0,Character Pack Series 5 {Random box},2022,Super Mario,Licensed,Character Pack - Series 5,Random,Box with handle,0,Retail,,,246,0,,,
71410-1,Red Yoshi,2022,Super Mario,Licensed,Character Pack - Series 5,Normal,Box with handle,16,Retail,,,766,0,,0,
71410-2,Baby Yoshi,2022,Super Mario,Licensed,Character Pack - Series 5,Normal,Box with handle,0,Retail,,,733,0,,12,66.0742
71410-3,Purple Toad,2022,Super Mario,Licensed,Character Pack - Series 5,Normal,Box with handle,0,Retail,,,750,0,,,
71410-4,Hammer Bro,2022,Super Mario,Licensed,Character Pack - Series 5,Normal,Box with handle,0,Retail,,,730,0,,,
71410-5,Blue Shy Guy,2022,Super Mario,Licensed,Character Pack - Series 5,Normal,Box with handle,0,Retail,,,739,0,,,
71410-6,Toady,2022,Super Mario,Licensed,Character Pack - Series 5,Normal,Box with handle,0,Retail,,,709,0,,,
71410-7,Nabbit,2022,Super Mario,Licensed,Character Pack - Series 5,Normal,Box with handle,0,Retail,,,733,0,,,
71410-8,Waddlewing,2022,Super Mario,Licensed,Character Pack - Series 5,Normal,Box with handle,0,Retail,,,711,0,,,
71410-9,Character Pack Series 5 - Complete,2022,Super Mario,Licensed,Character Pack - Series 5,Collection,{Not specified},0,Retail,0,8,347,0,,,
71410-10,Character Pack Series 5 - Sealed Box,2022,Super Mario,Licensed,Character Pack - Series 5,Collection,Box,0,{Not specified},,,51,0,5.99,,
71411-1,The Mighty Bowser,2022,Super Mario,Licensed,Miscellaneous,Normal,Box,7,LEGO exclusive,2807,,2367,4.6,269.99,8,206.9931
71412-1,Big Bad Island,2022,Super Mario,Licensed,Expansion Set,Normal,Box,3,Retail,354,4,554,0,44.99,1,44.99
71757-1,Lloyd's Ninja Mech,2022,Ninjago,Action/Adventure,Core,Normal,Box,2,Retail,57,2,853,0,9.99,1,8.75
71759-1,Ninja Dragon Temple,2022,Ninjago,Action/Adventure,Core,Normal,Box,8,Retail,161,4,224,0,44.99,0,
71760-1,Jay's Thunder Dragon EVO,2022,Ninjago,Action/Adventure,Core,Normal,Box,2,Retail,140,2,1286,3,19.99,0,
71761-1,Zane's Power Up Mech EVO,2022,Ninjago,Action/Adventure,Core,Normal,Box,2,Retail,95,2,2026,3.6,9.99,0,
71762-1,Kai's Fire Dragon EVO,2022,Ninjago,Action/Adventure,Core,Normal,Box,4,Retail,204,3,941,3.3,34.99,0,
71763-1,Lloyd's Race Car EVO,2022,Ninjago,Action/Adventure,Core,Normal,Box,2,Retail,279,3,885,3.7,34.99,0,
71764-1,Ninja Training Center,2022,Ninjago,Action/Adventure,Spinjitzu Ninja Training,Normal,Box,2,Retail,524,3,692,3.7,39.99,4,29.4974
71765-1,Ninja Ultra Combo Mech,2022,Ninjago,Action/Adventure,Core,Normal,Box,2,Retail,1104,7,1561,4.3,89.99,4,73.99
71766-1,Lloyd's Legendary Dragon,2022,Ninjago,Action/Adventure,Core,Normal,Box,2,Retail,747,4,1170,4.6,69.99,2,50
71767-1,Ninja Dojo Temple,2022,Ninjago,Action/Adventure,Core,Normal,Box,2,Retail,1394,8,1684,4.5,99.99,3,74.6558
71768-1,Jay's Golden Dragon Motorbike,2022,Ninjago,Action/Adventure,Crystalized,Normal,Box,2,Retail,137,2,1582,3.9,19.99,1,22.99
71769-1,Cole's Dragon Cruiser,2022,Ninjago,Action/Adventure,Crystalized,Normal,Box,2,Retail,384,4,1087,3.9,44.99,1,36
71770-1, Zane's Golden Dragon Jet ,2022,Ninjago,Action/Adventure,Crystalized,Normal,Box,2,Retail,258,3,1419,4.2,34.99,1,33.0371
71771-1,The Crystal King Temple,2022,Ninjago,Action/Adventure,Crystalized,Normal,Box,2,Retail,703,6,784,4.1,79.99,0,
71772-1,The Crystal King,2022,Ninjago,Action/Adventure,Crystalized,Normal,Box,2,Retail,722,5,1428,4.5,79.99,9,56.1
71773-1,Kai's Golden Dragon Raider ,2022,Ninjago,Action/Adventure,Crystalized,Normal,Box,2,Retail,624,7,717,4.2,89.99,4,71.091
71774-1,Lloyd's Golden Ultra Dragon ,2022,Ninjago,Action/Adventure,Crystalized,Normal,Box,2,Retail,989,9,908,4.4,149.99,4,125
71775-1,Nya's Samurai X MECH,2022,Ninjago,Action/Adventure,Crystalized,Normal,Box,2,Retail,1003,8,981,4.5,119.99,0,
71776-1,Jay and Nya's Race Car EVO,2022,Ninjago,Action/Adventure,Core,Normal,Box,2,Retail,536,4,417,3.6,49.99,0,
75303-1,{?},2022,Star Wars,Licensed,Ultimate Collector Series,Normal,Box,0,LEGO exclusive,,,,0,,,
75320-1,Snowtrooper Battle Pack,2022,Star Wars,Licensed,Episode V,Normal,Box,2,Retail,105,4,13639,4.1,19.99,83,15.25
75321-1,The Razor Crest Microfighter,2022,Star Wars,Licensed,Microfighters,Normal,Box,2,Retail,98,1,9460,3.6,9.99,49,9
75322-1,Hoth AT-ST,2022,Star Wars,Licensed,Episode V,Normal,Box,2,Retail,586,4,9804,4.2,49.99,11,35.3
75323-1,The Justifier ,2022,Star Wars,Licensed,The Bad Batch,Normal,Box,2,Retail,1022,5,4056,3.8,169.99,23,123.9938
75324-1,Dark Trooper Attack,2022,Star Wars,Licensed,The Mandalorian,Normal,Box,3,Retail,166,4,13012,4,34.99,30,20.38
75325-1,The Mandalorian's N-1 Starfighter,2022,Star Wars,Licensed,The Book of Boba Fett,Normal,Box,2,Retail,412,4,9723,4,59.99,29,48
75326-1,Boba Fett's Throne Room,2022,Star Wars,Licensed,The Book of Boba Fett,Normal,Box,2,Retail,732,7,8238,3.8,99.99,12,64.9935
75327-1,Luke Skywalker (Red Five) Helmet,2022,Star Wars,Licensed,Helmet Collection,Normal,Box,7,Retail,675,,8486,4.2,69.99,8,40
75328-1,The Mandalorian Helmet,2022,Star Wars,Licensed,Helmet Collection,Normal,Box,7,Retail,584,,8561,4.3,69.99,16,47.95
75329-1,Death Star Trench Run Diorama,2022,Star Wars,Licensed,Diorama Collection,Normal,Box,7,Retail,665,,8201,4.3,69.99,12,64.99
75330-1,Dagobah Jedi Training Diorama,2022,Star Wars,Licensed,Diorama Collection,Normal,Box,7,Retail,1000,3,9975,4.5,89.99,11,57.9942
75331-1,The Razor Crest,2022,Star Wars,Licensed,Ultimate Collector Series,Normal,Box,13,LEGO exclusive,6187,4,2732,4.7,599.99,3,450
75332-1,AT-ST,2022,Star Wars,Licensed,Episode VI,Normal,Box,4,Retail,87,3,1868,2.8,34.99,0,
75333-1,Obi-Wan Kenobi's Jedi Starfighter,2022,Star Wars,Licensed,Episode II,Normal,Box,2,Retail,282,3,10704,4.2,29.99,12,20.792
75334-1,Obi-Wan Kenobi vs. Darth Vader,2022,Star Wars,Licensed,Obi-Wan Kenobi,Normal,Box,2,{Not specified},408,4,5146,3.5,49.99,3,33.7459
75335-1,BD-1,2022,Star Wars,Licensed,Jedi: Fallen Order,Normal,Box,2,Retail,1062,1,5249,4.5,99.99,14,76.9923
75336-1,Inquisitor Transport Scythe,2022,Star Wars,Licensed,Obi-Wan Kenobi,Normal,Box,2,Retail,924,4,6985,4.6,99.99,33,75
75337-1,AT-TE Walker,2022,Star Wars,Licensed,Episode III,Normal,Box,2,Retail,1082,9,7516,4.6,139.99,15,119.99
75338-1,Ambush on Ferrix,2022,Star Wars,Licensed,Andor,Normal,Box,2,Retail,679,3,3478,4.1,69.99,5,59.1637
75339-1,Death Star Trash Compactor Diorama,2022,Star Wars,Licensed,Diorama Collection,Normal,Box,2,Retail,802,6,6932,4.3,89.99,16,99.99
75340-1,Star Wars Advent Calendar,2022,Star Wars,Licensed,Seasonal,Normal,Box,1,Retail,329,8,7708,3.8,44.99,5,35
75341-1,Luke Skywalker's Landspeeder,2022,Star Wars,Licensed,Ultimate Collector Series,Normal,Box,7,LEGO exclusive,1890,2,6193,4.3,239.99,20,149.99
75342-1,Republic Fighter Tank,2022,Star Wars,Licensed,The Clone Wars,Normal,Box,2,Retail,262,6,8226,4,39.99,43,39.99
75343-1,Dark Trooper Helmet,2022,Star Wars,Licensed,Helmet Collection,Normal,Box,7,Retail,693,,5383,3.8,69.99,7,58
75571-1,Neytiri & Thanator vs. AMP Suit Quaritch,2022,Avatar,Licensed,Original Film,Normal,Box,6,Retail,560,2,1632,4,44.99,1,60
75572-1,Jake & Neytiri's First Banshee Flight,2022,Avatar,Licensed,Original Film,Normal,Box,6,Retail,572,2,1519,4.1,59.99,2,40
75573-1,Floating Mountains: Site 26 & RDA Samson,2022,Avatar,Licensed,Original Film,Normal,Box,6,Retail,887,5,1342,4.5,99.99,2,75
75574-1,Toruk Makto & Tree of Souls,2022,Avatar,Licensed,Original Film,Normal,Box,8,Retail,1212,4,1413,4.8,149.99,1,150
76179-1,Batman & Selina Kyle Motorcycle Pursuit,2022,DC Comics Super Heroes,Licensed,The Batman,Normal,Box,4,Retail,149,2,4414,3.8,14.99,3,14.9587
76181-1,Batmobile: The Penguin Chase,2022,DC Comics Super Heroes,Licensed,The Batman,Normal,Box,2,Retail,392,2,5277,4.3,29.99,0,
76183-1,Batcave: The Riddler Face-Off,2022,DC Comics Super Heroes,Licensed,The Batman,Normal,Box,2,Retail,581,6,3038,4.1,79.99,12,58.6886
76202-1,Wolverine Mech Armor,2022,Marvel Super Heroes,Licensed,X-Men,Normal,Box,2,Retail,141,1,6117,3.8,9.99,13,12.1442
76203-1,Iron Man Mech Armor,2022,Marvel Super Heroes,Licensed,Avengers,Normal,Box,2,Retail,130,1,3534,3.4,9.99,15,10.4584
76204-1,Black Panther Mech Armor,2022,Marvel Super Heroes,Licensed,Avengers,Normal,Box,2,Retail,124,1,3790,3.5,9.99,5,5.9
76205-1,Gargantos Showdown,2022,Marvel Super Heroes,Licensed,Doctor Strange in the Multiverse of Madness,Normal,Box,2,Retail,264,3,5894,4.1,29.99,9,14.99
76206-1,Iron Man Figure,2022,Marvel Super Heroes,Licensed,Avengers: Age of Ultron,Normal,Box,3,Retail,381,,2177,3.7,39.99,2,22
76207-1,Attack on New Asgard,2022,Marvel Super Heroes,Licensed,Thor: Love and Thunder,Normal,Box,2,Retail,159,3,2651,3.1,19.99,3,14.25
76208-1,The Goat Boat,2022,Marvel Super Heroes,Licensed,Thor: Love and Thunder,Normal,Box,2,Retail,564,5,5029,4.2,59.99,7,26.81
76209-1,Thor's Hammer,2022,Marvel Super Heroes,Licensed,Miscellaneous,Normal,Box,2,Retail - limited,979,1,3358,4.4,99.99,3,82
76210-1,Hulkbuster,2022,Marvel Super Heroes,Licensed,Avengers: Age of Ultron,Normal,Box,11,LEGO exclusive,4049,1,478,0,549.99,0,
76211-1,Shuri's Sunbird,2022,Marvel Super Heroes,Licensed,Black Panther: Wakanda Forever,Normal,Box,2,Retail,355,4,1498,3.6,49.99,0,
76212-1,Shuri's Lab,2022,Marvel Super Heroes,Licensed,Black Panther,Normal,Box,2,Retail,58,2,1772,3.4,9.99,5,5.75
76213-1,King Namor's Throne Room,2022,Marvel Super Heroes,Licensed,Black Panther: Wakanda Forever,Normal,Box,2,Retail,355,3,1750,4,34.99,3,25
76214-1,Black Panther: War on the Water,2022,Marvel Super Heroes,Licensed,Black Panther: Wakanda Forever,Normal,Box,2,Retail,545,5,1245,3.6,89.99,2,58.7951
76215-1,Black Panther,2022,Marvel Super Heroes,Licensed,Black Panther,Normal,Box,9,LEGO exclusive,2961,,588,0,349.99,0,
76216-1,Iron Man Armory,2022,Marvel Super Heroes,Licensed,Iron Man 2,Normal,Box,2,Retail,496,8,3193,3.5,89.99,8,50
76217-1,I am Groot,2022,Marvel Super Heroes,Licensed,Guardians of the Galaxy Vol. 2,Normal,Box,1,Retail,476,,5547,4.1,54.99,16,33.4933
76218-1,Sanctum Sanctorum,2022,Marvel Super Heroes,Licensed,Doctor Strange in the Multiverse of Madness,Normal,Box,11,Retail,2708,9,6937,4.6,249.99,16,212.4915
76219-1,Spider-Man & Green Goblin Mech Battle,2022,Marvel Super Heroes,Licensed,Spider-Man,Normal,Box,4,Retail,296,2,1128,0,19.99,4,34.95
76220-1,Batman versus Harley Quinn,2022,DC Comics Super Heroes,Licensed,Batman,Normal,Box,2,Retail,42,2,1070,0,9.99,3,11.99
76223-1,Nano Gauntlet,2022,Marvel Super Heroes,Licensed,Avengers: Endgame,Normal,Box,7,Retail,675,,2480,4.3,69.99,0,
76225-1,Miles Morales Figure,2022,Marvel Super Heroes,Licensed,Spider-Man,Normal,Box,2,Retail,238,,620,0,24.99,0,
76226-1,Spider-Man Figure,2022,Marvel Super Heroes,Licensed,Spider-Man,Normal,Box,2,Retail,258,,721,0,24.99,0,
76230-1,Venom Figure,2022,Marvel Super Heroes,Licensed,Spider-Man,Normal,Box,2,Retail,297,,721,0,24.99,1,22
76231-1,Guardians of the Galaxy Advent Calendar,2022,Marvel Super Heroes,Licensed,Seasonal,Normal,Box,1,Retail,268,6,4862,3.7,44.99,8,30
